epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
27;0.539059379601;0.729405;0.823464598414;0.824167541472;0.740254677755;0.801846;0.685005;0.609407;0.849402;0.62539;0.491998660195;0.787567149624;0.631282884831;0.497844827586;0.930464;0.316869;0.579381;0.818378
28;0.542319553829;0.739735;0.822377118367;0.824714685937;0.739981844119;0.773252;0.713542;0.678404;0.801066;0.676795;0.504372553598;0.793233351909;0.614568321588;0.509719222462;0.927286;0.349183;0.650773;0.785946
29;0.539187557895;0.735902;0.822600442284;0.823735527555;0.741202441241;0.716157;0.759617;0.781575;0.690229;0.741935;0.505786917089;0.790339370298;0.568130280857;0.501621621622;0.908669;0.4;0.756443;0.681081
30;0.535759440099;0.742723;0.8276097225;0.827769798875;0.743180046765;0.739303;0.746243;0.74987;0.735577;0.719043;0.505113208652;0.790154360546;0.548531468093;0.495145631068;0.916118;0.379603;0.717784;0.724324
31;0.535712739433;0.737071;0.823739931923;0.825331425375;0.740254677755;0.763314;0.715585;0.68724;0.786902;0.683038;0.504988445936;0.789975062692;0.591014828444;0.497303128371;0.921948;0.351392;0.66366;0.764324
32;0.536116690931;0.73967;0.828265899633;0.827443409934;0.739158576052;0.759899;0.722363;0.700754;0.778586;0.68512;0.507572867388;0.788429228197;0.580347340573;0.494130202775;0.922226;0.353147;0.666237;0.764324
33;0.532797488022;0.742009;0.832256533949;0.831301169695;0.744802494802;0.71992;0.769031;0.79223;0.691788;0.747763;0.506999164453;0.792349818891;0.577564121992;0.502702702703;0.910967;0.407954;0.762113;0.687568
34;0.527678368733;0.745972;0.830028859322;0.831551767314;0.746557547415;0.734282;0.758889;0.77092;0.721024;0.735276;0.497403462503;0.791032738924;0.573931661841;0.503783783784;0.912137;0.394272;0.743814;0.699459
35;0.532650555742;0.744997;0.822170800195;0.827730155741;0.747305544734;0.776426;0.719986;0.68815;0.801845;0.682622;0.484375371464;0.787609779883;0.613844565397;0.487647690655;0.925551;0.352797;0.660052;0.777297
36;0.533116309085;0.73993;0.831480919658;0.830354411301;0.742983367983;0.78135;0.70914;0.66632;0.81354;0.66514;0.514026549371;0.792411117303;0.585196317483;0.511351351351;0.921649;0.338068;0.639691;0.771892
37;0.5329066531;0.747466;0.827989101963;0.831296965632;0.74665454073;0.750823;0.744198;0.740774;0.754158;0.701769;0.500902696529;0.788844664252;0.572903822959;0.505945945946;0.91545;0.363441;0.694845;0.730811
38;0.533990450595;0.746817;0.831446572209;0.833485822076;0.74974012474;0.788109;0.715877;0.675156;0.818477;0.680125;0.496017704862;0.790007383672;0.606295642309;0.49247311828;0.92865;0.352317;0.654124;0.789189
39;0.529807835879;0.751754;0.838117309383;0.837356337539;0.751819126819;0.770714;0.735276;0.716736;0.786772;0.694277;0.510231176244;0.790296182781;0.573640524237;0.501621621622;0.920181;0.359504;0.680412;0.752432
40;0.526142197516;0.75065;0.834092428706;0.83472214587;0.750454427421;0.754284;0.747118;0.743503;0.757796;0.708221;0.499214835603;0.789689328504;0.575170401443;0.497308934338;0.917172;0.370027;0.702062;0.734054
41;0.529820215728;0.746946;0.83333160471;0.834106605181;0.74896049896;0.771616;0.726385;0.701533;0.79236;0.691779;0.509269849622;0.792503761493;0.610765246422;0.512405609493;0.922508;0.358596;0.675;0.762162
42;0.530540500216;0.750195;0.834579755173;0.835999421291;0.75;0.770397;0.732801;0.712838;0.787552;0.698439;0.503397659578;0.791944831429;0.602672170824;0.503783783784;0.921317;0.363542;0.685052;0.754595
43;0.527485147212;0.748636;0.839619911219;0.838594400364;0.751169438669;0.721188;0.78386;0.810681;0.68659;0.757544;0.50676156726;0.792001393146;0.502658866943;0.491961414791;0.908762;0.419137;0.777835;0.672432
44;0.522627876022;0.731224;0.835568052394;0.834552100802;0.748278997272;0.820227;0.680935;0.592256;0.870192;0.614984;0.508150280977;0.790769852327;0.621879614218;0.488648648649;0.93339;0.312221;0.563402;0.831351
45;0.526327401206;0.753963;0.839659130633;0.840255866373;0.754057914557;0.768291;0.741088;0.727261;0.780665;0.701977;0.505876032336;0.786656171636;0.555318428587;0.497840172786;0.919465;0.36566;0.691495;0.745946
46;0.527037326173;0.751364;0.84144442749;0.840666952836;0.751363990647;0.751659;0.751071;0.75078;0.751949;0.715505;0.512871029294;0.794385204792;0.567906387688;0.505945945946;0.915372;0.375843;0.71366;0.723243
47;0.527024010897;0.755457;0.843982066158;0.843822693148;0.757599376461;0.78239;0.733215;0.70777;0.803145;0.68283;0.499086318399;0.790202842017;0.595721927009;0.502702702703;0.924046;0.352245;0.661598;0.771892
48;0.525999813707;0.754938;0.842822708829;0.842646323684;0.754807692308;0.759387;0.750639;0.746362;0.763514;0.715297;0.505305962498;0.790937726386;0.54144396571;0.494066882416;0.915069;0.375492;0.71366;0.722162
49;0.521202603762;0.750585;0.840086294897;0.839639202912;0.755457380457;0.789695;0.720778;0.683082;0.818087;0.674298;0.505075034115;0.790176790192;0.590342179062;0.501079913607;0.927911;0.347619;0.646907;0.789189
50;0.525681279708;0.757212;0.842084932546;0.843110399913;0.756918279849;0.774969;0.741609;0.724922;0.789501;0.700936;0.516630977996;0.79219225411;0.588591625365;0.514563106796;0.918465;0.364263;0.690979;0.742703
51;0.522597508102;0.756497;0.842560992924;0.843590203392;0.756496881497;0.775544;0.739913;0.721933;0.79106;0.695109;0.506261469245;0.79209111173;0.583697807131;0.503783783784;0.921466;0.360825;0.680412;0.756757
52;0.518766908103;0.755457;0.844026511126;0.844983850319;0.759095634096;0.796084;0.724634;0.68685;0.824064;0.674089;0.495272797511;0.790696712176;0.590807279092;0.5;0.925368;0.346283;0.648711;0.780541
53;0.522908599927;0.748571;0.843313502583;0.843485566117;0.757536382536;0.80726;0.708706;0.653067;0.844075;0.649324;0.499744086247;0.793516299805;0.609714141522;0.506479481641;0.927875;0.330357;0.613402;0.8
54;0.518854630294;0.762409;0.847535883023;0.848810130259;0.763048558816;0.774725;0.75115;0.739995;0.784823;0.710094;0.500177346687;0.791742407356;0.58516480821;0.501621621622;0.919959;0.373102;0.702062;0.743784
55;0.520310731299;0.758316;0.845274216803;0.845675351169;0.757599376461;0.776726;0.742203;0.725052;0.79158;0.693236;0.499932187467;0.789311925327;0.58465493193;0.509719222462;0.917999;0.357551;0.680928;0.744865
56;0.516757441379;0.757212;0.840890402178;0.843611975036;0.75630033775;0.784207;0.7349;0.709719;0.804704;0.690947;0.504623654392;0.791925606018;0.564119482698;0.499470899471;0.922697;0.358012;0.673711;0.763243
57;0.517531767809;0.760785;0.846257893601;0.847711932732;0.760685981551;0.76611;0.755669;0.75078;0.77079;0.719043;0.507350783785;0.792127751463;0.565780211562;0.512432432432;0.919152;0.381086;0.714948;0.736216
58;0.518856795447;0.753898;0.843669137052;0.845127050165;0.757276507277;0.791816;0.724701;0.688929;0.818867;0.681582;0.509464661652;0.793197966007;0.576949232426;0.497303128371;0.926652;0.352511;0.657732;0.781622
59;0.518193039555;0.754093;0.847932933668;0.848989807528;0.762925435178;0.810446;0.715056;0.663332;0.844854;0.657856;0.505325786348;0.790932014489;0.595233956721;0.501621621622;0.926392;0.335318;0.626031;0.791351
60;0.515521602202;0.758316;0.846992212169;0.848327853306;0.758186070686;0.797071;0.728506;0.693087;0.823545;0.672216;0.502931130096;0.790799944274;0.617470576339;0.500540540541;0.926378;0.345385;0.645361;0.784865
61;0.519577319035;0.76085;0.846602154013;0.847716837472;0.758997011823;0.777011;0.74647;0.731679;0.790021;0.703434;0.494719479606;0.787203677905;0.570069497619;0.49731471536;0.917943;0.366167;0.694845;0.739459
62;0.515191575768;0.764293;0.84936565961;0.851063930192;0.764843445498;0.78125;0.749265;0.734148;0.794439;0.701145;0.49685720605;0.781699359153;0.575520684723;0.480603448276;0.915364;0.362856;0.694072;0.730811
63;0.51826932442;0.763384;0.854683944771;0.854835591078;0.765332640333;0.804354;0.732135;0.696076;0.830691;0.673049;0.504108792478;0.788346614656;0.578751694226;0.494600431965;0.922121;0.343961;0.65;0.76973
64;0.513595289146;0.767087;0.853790545011;0.855420664973;0.77053014553;0.807112;0.736292;0.701923;0.832251;0.674298;0.503439955124;0.789575508498;0.620833638419;0.50268528464;0.926335;0.34689;0.648196;0.783784
65;0.51628578929;0.761175;0.847107261659;0.848506990293;0.762764713525;0.751376;0.771769;0.780665;0.741684;0.726119;0.494155154364;0.787466425188;0.571766146921;0.488648648649;0.911954;0.384525;0.731443;0.703784
66;0.516056207119;0.75026;0.840187326764;0.845047147639;0.759189505131;0.817822;0.706387;0.643971;0.856549;0.642456;0.496290970602;0.788564224018;0.642083680196;0.508090614887;0.9324;0.327983;0.600773;0.817297
67;0.513095269874;0.76072;0.846351700552;0.848980715608;0.761725347538;0.778874;0.744785;0.72817;0.793269;0.692612;0.497465565264;0.78669531903;0.600443189859;0.507027027027;0.919665;0.357878;0.678608;0.751351
68;0.512914225262;0.767282;0.853247303487;0.855560369874;0.767082359054;0.796997;0.742972;0.717256;0.817308;0.683871;0.503555257803;0.790770409585;0.601650704082;0.507559395248;0.922361;0.352239;0.664433;0.765405
69;0.515057803339;0.766567;0.857056071033;0.857758748774;0.772538321642;0.794798;0.74327;0.718685;0.814449;0.683455;0.485771128884;0.782544441349;0.592020683507;0.490909090909;0.9199;0.350701;0.665979;0.756757
70;0.512328578144;0.768321;0.853464597085;0.854677550384;0.76939067169;0.774164;0.762723;0.757666;0.778976;0.714048;0.486256177463;0.7856108944;0.583326819846;0.493520518359;0.914352;0.373947;0.712629;0.72
71;0.508103660809;0.770595;0.856404368163;0.858433104137;0.7704002079;0.771831;0.76937;0.768321;0.772869;0.717378;0.471230833554;0.779510030649;0.571650203768;0.479481641469;0.911822;0.375789;0.719588;0.708108
72;0.51083597252;0.765917;0.851882905956;0.85466277707;0.767012987013;0.75713;0.775326;0.783004;0.748831;0.73153;0.498978129742;0.790233351909;0.554911925976;0.513368983957;0.90981;0.389058;0.740979;0.691892
73;0.509181114131;0.767412;0.853707332671;0.856932920509;0.77156964657;0.807807;0.736389;0.701793;0.83303;0.677211;0.496927328733;0.787152410142;0.595015957502;0.495145631068;0.922379;0.347168;0.655412;0.768649
74;0.508120491388;0.768841;0.856027512347;0.857682619775;0.767655824802;0.789452;0.75097;0.733238;0.804444;0.699063;0.49748115728;0.786246168849;0.567509304088;0.494066882416;0.918213;0.362533;0.68866;0.742703
75;0.503457837945;0.763514;0.852380471926;0.854237533551;0.766891891892;0.805238;0.731824;0.695166;0.831861;0.671384;0.495992150914;0.786105043188;0.637356531781;0.495135135135;0.922822;0.34309;0.647165;0.772973
76;0.512389015375;0.77001;0.856681604869;0.858485418553;0.77104989605;0.801422;0.744528;0.717905;0.822115;0.68512;0.481570381129;0.784143354695;0.592994444452;0.486486486486;0.919532;0.351815;0.668557;0.754595
77;0.50734963845;0.768906;0.857780467689;0.859041013354;0.772479209979;0.785961;0.753771;0.739085;0.798727;0.70385;0.486006348426;0.788215241014;0.569153461298;0.5;0.919713;0.367412;0.693814;0.745946
78;0.507085679161;0.772024;0.856352883143;0.858288578915;0.7722785139;0.787214;0.758361;0.745582;0.798467;0.699896;0.478835914213;0.78449178044;0.559361352608;0.495135135135;0.917466;0.362865;0.690464;0.739459
79;0.510817942161;0.774818;0.859885096357;0.8617028269;0.775656014549;0.799321;0.754024;0.733888;0.815748;0.690114;0.468833865605;0.781263583171;0.567128234854;0.496216216216;0.916986;0.354489;0.677577;0.742703
80;0.509890641959;0.765982;0.857453937115;0.859654544873;0.77014033264;0.82752;0.723912;0.672037;0.859927;0.649116;0.494417319071;0.786523265534;0.61115307442;0.512432432432;0.927181;0.329906;0.61366;0.797838
81;0.507235600727;0.771635;0.858627814547;0.859087232723;0.769580464995;0.785081;0.759399;0.748051;0.795218;0.705099;0.489151377805;0.786058233491;0.575732704206;0.507027027027;0.918735;0.368026;0.696392;0.741622
82;0.509288240557;0.765917;0.851307886965;0.855731698109;0.766593064034;0.761801;0.770165;0.773779;0.758056;0.72154;0.49153352433;0.780732933965;0.511891632038;0.486515641855;0.91053;0.379169;0.726546;0.700541
83;0.511308932867;0.774168;0.864164760774;0.86489225881;0.775136399065;0.786685;0.762699;0.752339;0.795998;0.709886;0.495508667401;0.787598077459;0.557285802;0.505945945946;0.917956;0.371928;0.703608;0.736216
84;0.504739366634;0.771635;0.859165063428;0.861755436782;0.772497078302;0.784615;0.759786;0.748831;0.794439;0.700728;0.497344510876;0.784999164113;0.56242225747;0.492972972973;0.915306;0.362466;0.693557;0.730811
85;0.507325377687;0.774103;0.862164371659;0.863268165065;0.773388773389;0.803046;0.750208;0.726351;0.821855;0.688241;0.498183234398;0.785081777654;0.581651269571;0.50377562028;0.920551;0.35479;0.671907;0.756757
86;0.505761438117;0.774363;0.862023461021;0.863302354735;0.776003116478;0.79445;0.756842;0.740255;0.808472;0.696566;0.500398480904;0.785325020897;0.565875431967;0.498931623932;0.917586;0.360105;0.685825;0.741622
87;0.504500084919;0.777482;0.860911357398;0.863600294494;0.776406392101;0.797714;0.759825;0.743503;0.81146;0.695942;0.493092186717;0.781399554193;0.564285278599;0.500539374326;0.917789;0.359686;0.684794;0.742703
88;0.503714713711;0.770985;0.859690699643;0.860779815553;0.769570297287;0.798825;0.74789;0.724402;0.817568;0.680957;0.48948312874;0.785052660908;0.569968285273;0.49622437972;0.918659;0.348152;0.66366;0.753514
89;0.505222152946;0.763838;0.858309887303;0.859677498382;0.77130977131;0.819915;0.724489;0.676195;0.851481;0.653902;0.491825095036;0.782053496796;0.578528634368;0.485405405405;0.923901;0.331507;0.62268;0.784865
90;0.506229715708;0.773259;0.863296222337;0.86497766545;0.77172924516;0.785114;0.76235;0.752469;0.794049;0.702393;0.500345417086;0.785012816941;0.541933876927;0.497297297297;0.91695;0.364756;0.69433;0.736216
91;0.499722208495;0.772414;0.857040994708;0.860794403146;0.773388773389;0.794742;0.753231;0.734537;0.810291;0.699063;0.50616256797;0.787350654778;0.566222307467;0.496264674493;0.919945;0.363398;0.687113;0.749189
92;0.501603527955;0.772479;0.85795889309;0.861129309958;0.771959459459;0.798974;0.750298;0.72817;0.816788;0.678668;0.493357126783;0.783877542491;0.59056035599;0.510799136069;0.916548;0.345327;0.662371;0.747027
93;0.502295877812;0.772349;0.860202127499;0.861636245683;0.77104989605;0.795294;0.752713;0.733498;0.811201;0.688033;0.494920055224;0.782530649206;0.577523292389;0.49622437972;0.916988;0.352821;0.674742;0.743784
94;0.502453504173;0.775923;0.860591610585;0.864389484939;0.775207900208;0.802968;0.75331;0.731289;0.820556;0.687825;0.4886487213;0.78331749791;0.579856398463;0.487152034261;0.916375;0.352337;0.675;0.741622
95;0.503642731871;0.771245;0.860539526888;0.86237204115;0.77091995842;0.817587;0.736705;0.698285;0.844205;0.671176;0.490983222005;0.786297157983;0.576379227713;0.490546218487;0.924354;0.343675;0.645619;0.778378
96;0.504577250907;0.782679;0.865733458013;0.868410274555;0.780015592516;0.794823;0.771496;0.762084;0.803274;0.700104;0.482115020492;0.779615213151;0.570499429197;0.488721804511;0.91353;0.360991;0.69433;0.724324
97;0.504206724976;0.770465;0.860373448605;0.863879130247;0.776956014013;0.837741;0.725539;0.670868;0.870062;0.645786;0.495175901521;0.786034550014;0.637392841393;0.496216216216;0.926724;0.327563;0.609536;0.797838
98;0.49943253966;0.777157;0.86288436368;0.865634267511;0.775367026114;0.800084;0.757484;0.738955;0.815359;0.691779;0.502163928487;0.787219281137;0.577660760733;0.500540540541;0.91809;0.356405;0.678866;0.745946
99;0.501298303133;0.777547;0.859852139316;0.865394154725;0.778874886319;0.830037;0.739462;0.698025;0.857069;0.659938;0.488000728464;0.779866118696;0.64002593489;0.483279395901;0.926024;0.336561;0.629124;0.789189
